day,hour,counts,lat,lon,kind,armed
3,15,6,36.26174894039965,67.46308045257231,children,False
6,8,4,36.09108670719154,67.31802822353035,men,False
6,10,18,37.10772643624899,67.34309641201963,men,False
0,22,3,35.76710397627961,67.23322710273585,men,False
2,1,1,35.69534876957654,65.83378879628455,children,False
5,12,18,36.31612024460341,66.90310566046779,children,False
6,10,21,36.71296411546877,66.95016225326626,men,False
1,10,11,36.33158862964059,66.89149563540627,women,False
4,5,1,36.42977895643946,67.16396926972598,men,False
3,20,1,36.493280383547315,66.86912951866869,men,False
5,2,1,37.69146270840993,67.2046552886389,men,False
3,16,1,36.33209253375483,67.47420964433024,women,False
5,5,3,36.28769753375462,66.47976228984848,men,False
1,12,10,36.05472121716327,67.51809623695225,men,False
4,2,3,36.36425710421775,66.94471936083018,men,False
5,16,2,37.42435566816575,66.53751213870946,men,False
5,13,16,36.25204002166181,67.86613938321925,men,False
5,10,13,36.62054030233269,66.49842148739232,men,False
4,3,1,36.08823335060557,68.15388259614724,men,False
0,7,1,36.243490609185514,66.15945837278454,men,False
3,3,4,37.1230260127797,67.89441679093885,women,False
6,19,2,36.680927564675,67.52733252880276,men,False
3,4,3,36.73048031742939,67.1324643750585,men,False
1,8,1,36.2423673875999,67.66534412884893,men,False
5,14,16,36.21208227572871,68.21053488435882,children,False
3,0,1,35.94402728143062,67.45148957741628,men,False
6,3,1,36.67731157903042,67.67685054887346,men,False
3,22,1,36.21625800887969,67.39070580668371,women,False
5,10,12,36.644824041712305,67.4957598307846,men,False
5,12,17,36.13963349821293,66.40900954473786,men,False
5,11,20,36.30514046922829,66.76848030787777,women,False
6,9,15,36.86678668540007,67.12588410472091,men,False
6,4,2,37.23692228885679,67.13217628981667,men,False
6,23,1,36.66614925298793,67.29217443244029,men,False
5,2,1,36.40925186790243,66.22836859720555,women,False
5,18,2,36.990066887895225,66.99507614110142,women,False
5,8,7,36.15906655612921,67.58478259038368,women,False
5,8,4,36.54522281758901,66.72431041865909,men,False
6,14,13,36.003364614832435,67.18831103099615,men,False
3,11,6,36.83205693434241,67.04977501003694,women,False
4,22,2,35.776655083419875,67.77143908407497,women,False
6,14,14,35.41149317565019,67.35132274724056,women,False
3,8,2,37.40876448071381,66.95159009786978,men,False
6,12,14,35.783997000144666,66.92882106877775,children,False
5,8,4,36.15940367988658,67.37404891993772,men,False
3,3,2,36.59873906533963,67.78102911280463,women,False
6,15,12,36.72707668539053,67.1920620833395,children,False
4,2,2,36.40254947317117,67.39533976568858,men,False
1,5,1,35.453345789375106,66.34216752578071,men,False
5,4,2,36.76443842342043,66.4557871762153,women,False
4,7,2,36.55799661506432,67.4603388739492,women,False
6,3,3,36.18679679431478,67.02530784754923,men,False
4,1,1,35.830396044036526,67.53869945591364,men,False
1,8,6,35.41713939712422,67.45769971962048,men,False
4,14,5,36.38371757113991,66.46849144187483,men,False
5,4,3,35.56798461988461,66.79202525489717,women,False
1,10,8,36.91385092476408,67.27980531801104,women,False
5,23,3,36.20018262185316,67.11970584618597,women,False
5,17,1,35.86559984548108,66.39021183894651,men,False
5,15,12,36.17705892290874,68.15185250356458,women,False
6,6,1,36.16216720474679,68.28862641829726,women,False
6,23,2,36.584263283619194,66.92553951775457,men,False
5,8,9,35.993334423473165,66.83184334874889,women,False
5,12,18,37.38415480941495,66.80476907352586,men,False
6,2,3,36.60047875160693,67.21779240288481,men,False
3,15,2,35.81547513567534,66.8397227900081,men,False
1,11,11,36.42066705163659,66.84195848773734,women,False
0,8,3,37.09475135357315,67.28391417942211,men,False
6,14,14,36.27947602588271,67.60329196825111,women,False
3,12,4,37.269121011380406,67.78065554106504,men,False
6,8,9,36.96045358063915,66.30822521141965,men,False
3,7,3,36.61547180540566,66.86217511148642,men,False
1,9,9,35.74913710967118,66.9010742050907,women,False
6,8,10,36.67400197688365,66.48765092985457,women,False
4,20,2,36.91288263494036,66.65735135393497,men,False
6,6,2,36.9689823089703,67.00142167453133,men,False
5,21,1,36.549969097004976,66.42569590465209,men,False
6,8,6,36.85384443675543,66.4539582291099,men,False
5,9,10,35.675197891804046,66.82329298988186,women,False
3,20,1,36.74089003143215,66.0581095840107,men,False
5,11,18,36.3878295269338,66.25606221149806,women,False
1,8,3,36.77114983994385,66.96267424627771,men,False
0,13,9,35.841917324668486,67.34761234148228,men,False
3,11,4,36.83623906284661,65.70055592454851,men,False
5,8,7,36.53689486538618,66.66094150501442,men,False
1,12,10,36.15578545686769,67.23643350535366,men,False
2,14,10,36.946027055670676,66.55929975567678,men,False
6,9,12,36.73161421030459,67.51107450501691,women,False
3,6,1,36.481966748226576,66.78891872690534,men,False
3,7,2,36.895449461318144,67.601743111663,men,False
2,3,1,36.7270705677233,66.50284195534856,women,False
6,15,12,36.390306257871984,67.31728721564576,women,False
5,1,2,36.42722584792192,66.61142739100035,men,False
5,15,11,36.63518868570037,66.80928356409278,men,False
3,6,1,37.44222229486872,67.84574109700672,men,False
5,10,14,36.308896671453454,67.04325158083455,women,False
4,2,2,36.3238187097818,67.29206534437945,women,False
5,11,17,36.93078291956237,66.59519354558411,men,False
5,4,2,36.58893337680643,66.71956649738107,women,False
5,11,17,36.74390036670854,67.54679109643773,women,False
4,5,1,36.41254089070964,66.52603772355852,women,False
6,8,8,36.647329870428955,66.94739133907024,children,False
3,11,8,36.44379281627902,67.13379644468367,men,False
4,13,2,36.106593709800485,67.1198973064043,children,False
5,13,18,35.858253015123665,67.07998852660535,men,False
4,10,2,36.54562181969437,66.29250676921386,men,False
4,15,3,37.07016072523101,67.21755722476337,men,False
3,4,2,35.14425036078194,66.69766898863816,women,False
5,1,3,37.147235003985365,67.03373699911556,women,False
5,8,2,36.11887468887335,66.17187184509342,women,False
6,8,6,36.40896524624687,68.28999779442923,men,False
5,16,3,36.10158138666367,67.16975704055469,children,False
3,4,1,36.41728258009481,66.60650627412633,children,False
4,12,6,36.830321535541,67.72897872682776,children,False
2,3,1,36.9422628386612,66.80559867942871,men,False
5,2,2,36.82473211309804,67.71197786400053,men,False
6,3,1,36.10817609142257,66.70266481227318,men,False
5,8,4,36.455811315040414,67.15212905095625,men,False
5,19,1,36.9553533282916,66.93665611375471,women,False
5,5,1,36.497351720344184,66.65553542709269,men,False
4,12,3,35.733348637650174,67.11620441171765,women,False
4,2,1,36.37513147113822,66.59947767764069,men,False
6,14,13,36.24515133654334,67.29335939272723,men,False
6,3,3,36.40113551774825,67.44857835993268,children,False
4,1,4,37.10346709690488,66.58332880227937,women,False
6,0,1,36.04639044306933,66.76130556789599,children,False
6,2,1,37.65817228036335,66.42362070184898,children,False
2,13,5,36.57921506954218,66.96222222935839,men,False
4,17,2,36.672627296878936,67.76104924351593,men,False
5,3,2,36.013218530436866,67.31333130973604,men,False
2,1,1,36.65832640219027,66.9978204037507,men,False
6,4,2,35.9154343601772,67.35322529495379,men,False
5,12,18,37.31832847334354,67.15429475865386,men,False
4,14,8,35.37105950810279,66.85328699337191,women,False
3,15,2,36.777132872387284,67.02331873412214,men,False
5,8,8,35.938597207665595,67.04977505478413,men,False
0,4,1,36.046337472464906,66.98787270168918,men,False
5,6,2,36.02884804295602,67.55960591361608,men,False
4,6,2,35.653109141682606,67.97519427183542,men,False
6,10,18,36.589643166913795,66.3230626464512,women,False
5,6,1,36.32969597032255,67.46315537746297,women,False
6,14,14,36.20255128328472,66.50926255739832,men,False
5,2,3,36.66571998297999,67.62689610790851,men,False
2,11,9,37.011129946389445,67.46806828895227,men,False
5,9,11,36.415541788839455,67.19149083022248,men,False
5,14,15,36.588568325631236,67.04389476024087,children,False
0,9,3,35.843242696303,67.38020447053107,women,False
3,0,1,35.89111048088347,67.38956770279432,men,False
0,21,2,36.954199612842636,67.6663447928647,women,False
5,3,1,36.354849509495004,67.64528310048225,men,False
5,11,17,36.804684016945636,66.43963541280192,men,False
5,6,1,35.670338833704335,66.80563991385999,women,False
1,15,7,36.46669626333613,66.64818226130608,women,False
5,15,6,36.82087557551251,66.8889872928073,men,False
1,14,8,35.98991265252102,66.75165314541526,men,False
6,8,10,36.21584286022345,67.82492484014399,men,False
6,2,3,36.44904995788196,67.66622785790254,children,False
2,10,10,36.210093922704615,67.4105504152249,children,False
1,6,1,36.14683637448778,66.37830853393177,men,False
5,10,12,36.07361195349474,67.3476953064708,men,False
6,23,1,36.17579912837494,67.79379935260283,men,False
2,6,1,36.53044947190479,67.74436135461566,women,False
5,1,1,36.35214887726764,66.79159865454145,children,False
6,8,5,35.9378646860488,67.52310884787289,men,False
5,3,2,35.65671649175829,67.0140199524434,men,False
6,15,11,35.673266347877,66.48344663412831,women,False
5,15,6,36.104297455955624,67.21469356232176,women,False
4,1,2,36.853992691100665,67.32824601080719,men,False
6,14,14,37.032224075858956,67.48427565168006,women,False
5,6,2,36.27871274694494,66.99612596254444,men,False
4,11,5,35.245856393706624,67.42559510033028,women,False
6,3,2,36.17436117931576,66.23298221689971,children,False
3,1,1,37.3138120636722,65.677952134147,children,False
5,15,14,36.68620701467381,67.4684844713939,men,False
5,12,18,36.599699360541386,67.60744020039688,men,False
6,8,4,36.77002931852274,66.4998551804148,men,False
2,6,2,36.15162675130527,66.33046102806499,men,False
2,15,7,36.59217310128916,66.22459959302918,women,False
3,16,1,35.7058265215803,66.81110718782641,women,False
4,8,2,36.663957818675286,67.73042437975474,men,False
4,18,1,35.551798648271124,66.52301267207633,women,False
3,20,1,36.963898045548504,66.6866976106057,men,False
4,17,2,35.882611649301,67.2228164482218,women,False
2,14,4,35.29747174875772,67.55884381513353,women,False
6,14,13,37.21597632560994,67.04229222992126,men,False
2,12,4,37.35433541972982,66.77178287065367,men,False
4,14,1,35.97198713257625,67.20107452433568,children,False
1,23,1,35.90839658058935,67.49498743915088,women,False
6,6,2,36.6762864429545,67.96288850094544,men,False
3,22,4,36.93861052966742,66.95030504266887,women,False
0,13,3,36.5998872997894,66.97316903920782,women,False
6,3,3,36.7226482340339,67.01677989619584,children,False
5,9,10,36.5394280048174,67.51146611885984,men,False
5,4,1,36.31897141552676,66.59622216760181,children,False
5,4,1,36.913856075537794,67.88110074434755,men,False
4,5,1,35.45802530772799,66.52634556813337,men,False
4,5,2,36.57897722991854,66.58349846992347,men,False
6,12,15,36.23997594165182,67.71580872504272,men,False
5,6,1,35.87520064364463,68.17202435331384,men,False
5,2,2,36.24683121973832,66.39129977660183,women,False
2,6,1,37.1137254511603,67.76074564801384,men,False
5,2,2,36.148118418485375,67.02704132153934,men,False
2,14,8,36.76690259066559,66.75341144264577,men,False
6,8,7,36.72243106571538,66.93765115245886,women,False
3,9,4,36.14362882756945,67.14480047025988,men,False
4,7,1,36.33117060099703,66.44530822466135,men,False
1,14,4,36.20750200785675,67.57733451761585,men,False
3,8,3,36.28986272763021,66.53703918116477,men,False
5,11,16,36.23046352365377,65.72673214982724,children,False
1,18,4,36.66544868171724,66.76542628371087,children,False
1,6,1,36.666899466997435,67.23292832179108,children,False
4,11,4,37.07706518138739,67.43509134307621,women,False
4,15,7,35.869137271363755,67.28980547417555,children,False
6,19,2,36.37063941659414,66.59418327205695,men,False
3,19,1,37.5066385238694,66.9620348558992,women,False
0,2,1,35.99989251798925,66.65535351916289,women,False
2,8,3,36.0174331632194,67.56457793781765,women,False
5,8,7,35.91808700180139,66.38459219801643,men,False
6,3,1,36.13171359585112,66.43322921441894,men,False
5,15,8,36.06707884000436,66.71456312151241,children,False
5,5,2,36.60077486061041,66.94069033364974,men,False
6,15,16,36.877240904836874,66.27710715265975,women,False
4,15,5,36.37097172427538,66.54303505141128,men,False
3,6,4,35.944527180269326,66.63032013205572,children,False
3,6,1,36.19805076991647,66.99330985582755,children,False
4,4,4,36.420502371496504,66.85155430824031,men,False
6,11,17,36.82605750047911,66.61246175968274,men,False
4,7,1,36.39073544106317,66.7907859486358,men,False
5,19,4,36.25753374162884,66.700774307808,men,False
4,6,1,36.45102519512309,66.0310537310298,children,False
2,18,2,36.49845920667536,67.35968947059284,men,False
4,13,1,36.32824247063655,67.87766728374824,children,False
3,8,2,36.59384612464577,68.02208901999934,men,False
6,3,1,36.437130243135286,67.68236334337273,men,False
5,14,13,35.85494201813463,67.00044244198118,men,False
1,22,1,37.23436464455228,66.93505974621478,children,False
6,1,6,37.01495589832089,66.75566580588765,men,False
6,9,13,36.8422770265507,66.2406491758451,children,False
4,1,1,36.77854989190329,67.47576545976382,men,False
5,13,13,36.26205136792242,66.4354611515208,women,False
5,23,1,36.0993728702117,67.0843655804893,men,False
4,16,2,35.89334267728706,66.4601108769391,women,False
6,8,8,36.78679263247935,67.72229747058651,women,False
5,6,1,36.698235587231515,67.61578631659158,men,False
6,14,10,36.05381966290259,66.7576840595032,children,False
4,14,5,36.94079967106273,67.47586045535735,children,False
2,0,1,36.054127523096206,67.10439885945443,women,False
3,7,3,35.46234983212341,66.95039965012565,men,False
6,17,1,36.624824678087286,66.51064773623736,men,False
6,18,2,36.23177265933765,66.7283104037048,men,False
3,11,7,35.701245112567285,68.16742808583035,children,False
3,4,2,35.662163627119426,66.489128473744,women,False
5,8,7,37.2970349078031,66.29500067424314,men,False
4,4,1,36.69175894927894,66.9628158153105,women,False
3,6,2,36.85787583539835,67.34697333577044,men,False
2,6,2,36.64685106998266,67.02582880954951,men,False
0,6,2,35.751933135180266,67.92739097924857,men,False
6,9,14,36.07119495194086,66.84709766428608,men,False
5,2,1,36.41262332732999,66.73252884243452,men,False
5,19,2,36.44702385333211,66.43338406632107,men,False
6,4,3,36.964015253968235,67.44259382388186,women,False
6,14,14,36.211932379269165,66.70740139437717,men,False
6,13,10,36.62037743692629,67.5859556474863,men,False
6,23,1,37.127864085691726,66.76882330399792,children,False
6,12,13,36.77118382107004,68.30039629866701,men,False
1,8,6,36.23448593048712,67.37943867071998,children,False
6,11,17,35.75874729278398,66.70196605605508,men,False
6,3,2,35.75966726482015,67.45077444320405,children,False
5,4,4,36.35620821565495,66.71436630527802,men,False
6,3,2,36.59874555885323,66.93414807729192,children,False
5,18,1,36.931586654948354,67.65348477706274,women,False
5,5,1,35.818605605799156,67.43417126472842,women,False
2,19,2,36.16826197407416,67.46067137736428,men,False
4,12,6,36.317232313697986,67.15374151209471,men,False
6,11,17,36.852366454710214,67.1537681835397,children,False
6,15,16,36.29978460013137,67.08262295565974,men,False
4,5,1,36.29518587462833,66.02492388722995,women,False
2,1,3,36.33764648294758,67.71849330830588,women,False
4,10,4,37.1074539001538,66.67228245790868,men,False
0,19,1,36.968182772367776,67.13177942741297,men,False
3,6,2,36.50291794054993,67.2611042355137,men,False
4,10,6,36.37213022682665,68.22519950884532,men,False
3,22,1,36.52156222924511,68.54882951806572,women,False
6,15,13,36.3951668204586,67.73611408296004,women,False
5,3,2,36.16722032130734,67.54139671607452,men,False
6,14,13,36.81709607777992,66.93420077381094,children,False
6,1,2,36.49134987461161,67.945828358724,men,False
4,12,3,36.5532711687236,67.3646455722762,men,False
3,14,3,36.12130880246771,66.83319434012867,men,False
3,12,5,36.07597652818183,67.30827736245615,men,False
5,10,14,36.46348057354974,67.06480573604733,children,False
3,3,2,36.40785550855836,67.34090361215193,men,False
4,15,7,36.50141357001013,67.61472199441924,men,False
1,1,1,37.30761407168194,67.34737788461078,men,False
6,10,20,36.22720453470835,66.41005696792345,women,False
3,10,1,35.55364211952986,66.73201337644443,men,False
3,13,3,36.221682612833526,67.16204423828835,men,False
4,3,2,36.132686917656365,66.78239569508484,children,False
5,8,7,36.41437819453147,67.77047336537768,men,False
0,7,1,36.92928977910139,67.19269909770924,men,False
5,5,1,35.75704005061319,67.59953238412778,men,False
1,2,1,36.49506716462852,67.42943670384982,children,False
3,18,1,37.43361527398964,66.83871013590908,men,False
1,4,2,37.19195725126542,67.08587069637062,men,False
5,13,16,36.16928057631568,66.70778418523366,women,False
5,0,1,37.12424794421393,66.54022019965629,women,False
4,5,1,36.58202567742529,66.80714398521069,women,False
5,22,1,36.314473555043755,66.79243645489586,men,False
0,14,9,36.59080183615061,66.50795731280186,men,False
6,6,3,35.915847788076995,66.64988230661406,women,False
0,0,2,35.896288036391354,67.08220785947297,men,False
6,22,1,36.136479405982044,67.03127460383845,men,False
5,14,11,37.16239517223537,66.36056455700854,men,False
4,21,1,36.59673215989693,68.06912073825906,men,False
3,11,9,35.51613512528772,66.9068993933387,men,False
6,9,10,36.047327437332456,66.86422707180539,children,False
3,12,7,36.798952414842816,66.80574913265744,men,False
4,8,2,36.157887710394824,66.47407692026239,men,False
5,8,5,36.41208677674344,66.99274301008195,women,False
5,12,21,35.76613331380929,67.16557247520684,men,False
6,14,16,36.38340115752854,67.09031302315334,men,False
5,18,1,36.81259539131718,67.64438952148478,men,False
4,18,6,37.00335594145619,67.69452775280139,women,False
6,10,17,36.047577460593445,67.24109991082878,women,False
6,3,1,36.2249769070299,66.24900439084604,women,False
6,6,1,35.99249326858348,66.67664929363687,women,False
4,13,1,36.80842613658177,67.22348149026153,men,False
4,3,1,36.56323113601424,67.15512621751363,men,False
5,5,1,36.547548211014195,67.53929010632133,men,False
5,23,1,35.58977350549176,66.84337455084949,men,False
4,6,1,36.80773574549077,67.1576365412035,men,False
5,8,7,37.165527943405344,67.49307410815283,men,False
5,11,19,36.566815658957346,66.93339403180583,children,False
6,16,1,36.55347679531547,67.37288105567768,children,False
4,10,4,35.93246367457789,66.77676005691669,men,False
4,10,7,36.114775090174916,66.7498197743209,men,False
6,6,2,36.01184449245477,67.93606372342599,men,False
5,11,10,36.05471937542609,67.21772676549159,men,False
5,22,1,35.737126094788856,67.16973298079628,men,False
4,12,2,36.71630453923398,67.29837716775451,men,False
6,5,1,37.5410934047814,67.20623498033244,children,False
3,8,1,36.225130474227925,67.20306205306761,men,False
6,5,1,36.78338016237695,67.59043103155142,men,False
5,16,2,36.6569739838012,66.85430930950814,men,False
4,11,5,36.00319372624354,66.8727155386597,children,False
4,18,1,36.99118947216234,66.91361004645361,men,False
5,16,1,36.63545715449531,68.1776461287835,children,False
4,18,1,36.16682576666498,66.95052318521824,men,False
6,16,2,36.19219790694723,66.87983837329273,children,False
4,15,5,36.62379692306661,66.81155633808427,women,False
6,13,12,36.32376636291278,66.83663751127068,men,False
4,22,2,36.1136600697266,67.77368426420853,men,False
2,10,15,36.30934809577546,66.61709589373216,children,False
2,15,3,35.98574335310742,66.11191931075624,men,False
5,2,2,36.38000103302312,67.54091850060038,women,False
6,14,10,35.854577301990965,68.00610074372028,men,False
4,17,1,36.95936788510375,67.26591277925718,women,False
6,14,12,36.13647561403609,67.00577503676097,women,False
2,16,2,36.77766009650472,66.3941290306778,women,False
6,5,1,36.52073307073014,67.5571132699565,men,False
3,3,2,35.5415186075699,67.07901178173307,women,False
6,3,2,36.08681507613561,67.40471605299646,men,False
5,11,17,37.11704614667232,67.37622212429834,men,False
5,4,1,36.53191387350863,67.80077443293133,men,False
2,14,2,38.10884309094894,67.66965217540499,children,False
3,4,1,36.886948222357496,67.12501551527455,men,False
5,17,1,37.286000995044006,67.00436084054601,men,False
0,19,1,37.61886412180632,66.27925202392615,men,False
5,3,1,36.49716486996851,67.52060423811498,children,False
4,5,1,37.06440941193026,67.08513910652536,men,False
0,14,6,36.0347507653257,66.69718603000358,men,False
4,14,3,36.35530905521177,67.11483110710749,men,False
0,4,2,36.2221463311578,66.6638945897283,men,False
3,14,2,35.586281060330045,66.93879291048084,men,False
5,0,1,36.0904658879603,67.63312176596617,women,False
5,3,3,36.59963048111246,66.7427398822216,children,False
1,8,2,36.207544520218555,66.80781461174806,women,False
5,13,16,36.805738519858394,67.78070094535867,women,False
6,9,13,36.776751690714406,67.00707451887868,women,False
1,5,1,37.63973234101012,68.04545010074266,men,False
5,7,2,35.84856140543736,68.72265886555704,children,False
6,17,1,36.71145583583298,67.60011695684871,children,False
6,7,1,36.67527071569123,67.39939225609068,men,False
5,3,1,36.48063390122527,66.8713314565571,men,False
0,11,5,36.46922107079058,66.85218483131943,men,False
2,4,3,36.52351756899244,67.97893104960683,men,False
4,12,2,36.83628325839945,67.3079208902826,men,False
6,6,1,36.57899414260937,67.19441878510918,women,False
3,5,3,35.813527297564164,66.12203187851512,children,False
5,9,10,36.267228843680996,66.49601760377993,women,False
5,14,15,36.6162566860569,66.46564624641502,men,False
6,4,3,37.15246924595513,67.00005634129081,men,False
4,17,4,36.858029874584254,66.42930503855264,men,False
1,21,1,36.555452388619685,66.97482745162026,women,False
5,4,1,36.46543494652053,66.76158038483794,women,False
5,0,1,36.12692592259491,66.79215428656768,children,False
5,19,3,36.346189806163906,67.2791821613435,men,False
6,16,1,36.552442271461395,66.6063815459582,men,False
4,13,1,36.204561978999564,66.9983554126491,men,False
4,5,3,36.67408137473397,66.2150425400555,men,False
5,4,1,36.209719624163355,66.24716233970909,children,False
2,12,6,36.60438516322297,67.11520443681955,women,False
4,4,4,36.12239104992457,67.18579973281368,women,False
5,18,1,36.56058755743977,67.7247065827464,men,False
2,4,1,36.592459905396666,67.0594200342853,women,False
6,2,1,36.100270960642646,66.58866940298392,children,False
6,14,13,36.3579987348662,66.80974000111854,men,False
1,11,13,37.15191024580503,66.76292804476334,men,False
2,15,9,36.47571056175508,67.08363782394869,children,False
5,4,2,36.17622492424309,67.28190390370614,children,False
4,12,2,35.41750445966859,67.78174234176126,men,False
0,5,3,37.802112257251856,67.54417008325075,women,False
6,11,15,36.203604551439135,66.75137809709697,men,False
5,2,3,35.48451150606087,66.98363140679234,men,False
2,22,2,36.1221371159659,67.30900004347814,men,False
3,6,1,36.01783372544311,67.05456717871965,men,False
3,8,2,35.48831943572919,66.5616722458854,women,False
3,21,2,36.708937125748704,67.55058110647431,men,False
5,8,11,35.41768383226871,66.5602933082834,children,False
6,22,1,35.68705393979533,65.68337831263462,men,False
2,19,4,36.054728457932974,67.04345035528083,men,False
6,15,9,36.698489223592745,67.3123885552401,women,False
4,8,2,36.11237247159764,66.66478908053513,men,False
3,15,1,35.84870976828591,66.29426073947131,women,False
2,18,2,37.24991993197501,67.64352118724099,men,False
5,12,16,36.665571331432034,67.91345912934582,men,False
5,9,8,35.946825518586806,67.94832728655014,children,False
3,16,1,36.76191266257198,66.62227058919565,men,False
4,5,2,36.17418388121443,67.38503097541275,women,False
6,11,15,36.773489492780634,66.75657062418978,children,False
5,13,16,36.80371282447316,66.13341251272895,men,False
6,14,15,36.47405090269649,66.16987119929807,men,False
6,6,2,35.9993576464082,66.8065153376695,men,False
3,19,3,36.11972359714715,67.21776337120168,women,False
4,23,3,34.90541980368963,66.67438860890024,children,False
0,3,1,37.003044133404295,67.34753083220251,men,False
6,5,2,36.59139032934905,66.36460610398245,men,False
5,21,1,36.71584154504414,66.88965180300129,men,False
4,14,5,36.034179292020156,68.16844377424911,men,False
6,10,20,36.2100704462388,67.65264940272576,children,False
5,4,2,36.70618462617107,65.66825770097691,men,False
6,6,1,36.29550425587077,67.43044652970879,men,False
5,2,1,35.95659428606687,66.14777968128918,men,False
0,6,2,35.959369788541345,67.0378261451337,men,False
4,15,6,35.96503256989279,66.89053611797087,men,False
5,10,12,36.228354964697715,66.9333410388859,women,False
6,15,12,36.89802037177812,66.40967719027205,men,False
5,6,1,36.807060778790365,66.97945194076198,men,False
6,1,3,35.729467411737396,66.81451684561357,men,False
0,6,2,36.62549159769732,66.29589326939603,men,False
2,2,3,35.2765881454215,66.95901248003113,children,False
5,9,13,36.190605382453256,66.71090224895966,women,False
5,7,2,36.4643698332825,66.38698681556048,men,False
0,4,1,36.19610511985479,66.5961960302148,men,False
6,13,12,36.41238823741322,67.229651509687,men,False
3,3,3,36.51673890040158,66.58289942293227,men,False
5,0,2,37.05517717059279,68.33956936086723,women,False
6,7,4,36.52319628686549,67.04402848332654,men,False
5,16,1,36.02641332617075,67.31479123541146,men,False
4,13,5,35.77260478159213,67.28707512443556,men,False
4,2,2,36.51760102936864,66.23034885990016,men,False
3,6,2,35.79073232814652,66.77881766979188,children,False
4,9,6,36.40094897627348,66.72648532659382,men,False
4,15,9,35.777987569956075,67.82144464863072,children,False
4,14,9,36.651816420191736,67.24867737606543,women,False
5,1,1,36.57949862459153,66.93435191733717,men,False
4,14,5,36.3069848288177,66.6065123028252,men,False
6,4,1,37.01703442386557,67.70448357398948,women,False
5,15,15,36.007017144340836,67.16351672874136,men,False
5,8,8,35.202507407045545,67.28111067832685,men,False
6,6,1,36.81233636955145,67.51026479609207,men,False
5,22,3,36.84450176910303,67.1246188842474,women,False
2,2,1,36.467101672576085,67.86656463423078,children,False
6,22,1,36.30506024349031,66.48405023024004,men,False
2,2,1,36.04860043696482,66.08601353107986,children,False
6,7,1,36.39021159159358,67.43557343614029,men,False
0,6,3,37.15582097752165,66.82838814091062,men,False
4,1,1,36.40737758695722,67.27409516537811,men,False
3,15,2,36.426896095867484,66.62809688955618,women,False
5,14,13,36.71199222023088,67.86074646704908,men,False
3,0,1,37.09422637379288,67.1430516052985,women,False
6,10,20,36.077457286208706,67.94103227924226,women,False
4,7,1,36.094915688842036,66.97990435051443,men,False
3,6,2,36.50995957258539,66.6481861675111,children,False
5,4,1,37.21295849203862,66.86647755334388,men,False
6,7,2,37.0296014725561,67.05930143414876,men,False
3,4,2,35.722710462710786,66.53195316358288,women,False
1,21,2,35.982436884397295,66.23259434687533,men,False
1,2,2,36.50313112174521,66.92546817008183,women,False
0,15,2,37.03390650897231,67.45524905646707,children,False
5,0,3,36.84559081699275,66.94816120939342,men,False
5,3,2,35.564216544308216,67.0371029488556,children,False
2,3,2,35.730932813864065,66.79507707637941,men,False
0,11,6,37.07944982866402,66.0631295223701,men,False
6,23,3,36.8091602945192,66.95813065419956,men,False
3,2,5,36.36272837429556,66.93165211540644,men,False
6,6,1,37.162966104608174,67.65912727938894,men,False
1,3,1,36.346984985745856,66.63402815639655,men,False
3,14,4,37.52831872407989,67.05052370343365,women,False
5,13,17,36.33062784086237,67.84980450892085,men,False
3,9,6,36.25543086183799,66.9363351130795,women,False
3,20,2,36.56083454944495,66.73002659919749,men,False
5,8,5,36.8152678651665,67.36003535437897,men,False
6,2,2,36.964325597067926,67.55463705001866,children,False
4,2,2,35.745337669595486,67.23830675453132,men,False
4,9,4,36.417778862185216,67.09363290878635,men,False
6,14,13,36.03553916737967,66.5483205136101,men,False
6,23,1,36.55236277661657,66.83406282028503,men,False
5,15,11,36.22725662068607,66.55374119200216,men,False
4,14,4,36.64619366507134,66.7881772044149,women,False
5,3,2,36.874790539275494,66.65505424728386,men,False
4,4,2,36.25594731638152,67.2320002365368,men,False
5,3,4,35.46044016971977,67.33417416658692,women,False
5,3,5,36.386748582969254,67.41380087914204,men,False
2,15,6,35.97841750158373,67.17446453885296,men,False
0,1,2,36.573385242892996,67.52946052362194,women,False
1,11,10,35.91711434444017,67.34465548351254,children,False
5,8,6,37.01489828287809,67.17954292085871,children,False
3,12,8,36.506385723709144,67.0836883934071,men,False
5,6,1,36.62637411143196,66.99050498483673,men,False
6,18,3,37.55679389791167,67.16896089420821,women,False
0,11,3,37.09012790890823,67.9101242224995,men,False
4,7,1,36.96748839362164,66.43262158427842,men,False
5,12,20,36.14278062123581,66.73417262808599,children,False
1,6,1,37.15702714849163,68.17299321486607,children,False
3,6,1,35.97388421771232,67.6995261908418,men,False
6,20,1,37.02167354192286,66.80059122293144,men,False
4,0,2,37.30350498364636,67.68786426898447,children,False
4,15,9,35.762530493691465,67.00325333881958,women,False
2,2,2,36.5702911493762,68.38853801857809,men,False
4,2,1,36.134579963168896,66.63104175193762,women,False
6,6,2,37.482575860734265,66.63402177378637,men,False
2,18,2,35.93107779479074,67.09794721182207,children,False
3,2,2,36.028644820993364,67.47119060448955,men,False
4,21,1,37.16062301343696,67.56798499705235,men,False
5,15,12,36.67836428669467,66.82253888961131,men,False
4,7,3,36.944270549789444,67.60162111715401,men,False
5,15,8,36.52275988368453,67.14869253105977,men,False
